  Prov. Des.    q       Q       H     Epoch      M     Peri. Node   Incl.  e      a
  2013 SM100  39.637  50.869    8.5   20190427  356.5  283.9 102.4   1.5 0.124  45.253
  2013 SL106  37.890  56.446    6.9   20201217  302.6  142.6 285.8  10.3 0.197  47.168
  2013 SL100  41.203  46.239    7.7   20190427  352.6  260.0 128.8   3.4 0.058  43.721
  2013 SK106  43.569  45.907    6.8   20200531   13.2  313.6  49.3   1.2 0.026  44.738
  2013 SK102  35.643  51.577    6.2   20200531  140.8  152.7  66.2   7.4 0.183  43.610
  2013 SK100  45.478  78.103    7.6   20190427  355.1   11.1  17.1  26.3 0.264  61.790
  2013 SJ106  42.985  46.446    6.8   20201217   52.8  183.7 129.4   2.8 0.039  44.715
  2013 SJ100  42.015  45.404    7.6   20201217  216.3   56.8 110.1   2.9 0.039  43.710
  2013 SH106  37.479  58.814    7.9   20201217   24.4  195.1 149.5  15.4 0.222  48.147
  2013 SG102  42.842  43.713    6.9   20200531  346.5  169.1 200.5   8.0 0.010  43.277
  2013 SG101  43.925  49.064    8.1   20190427   11.5  213.5 152.2   1.8 0.055  46.495
  2013 SF106  43.529 110.344    4.96  20201217    7.6  258.0  54.3  39.8 0.434  76.937
  2013 SF101  40.111  44.666    7.8   20190427  196.8  144.7  37.8   1.3 0.054  42.389
  2013 SE106  41.317  44.709    7.1   20201217   70.1  297.6 359.1   0.2 0.039  43.013
  2013 SE101  40.780  47.352    7.7   20190427  351.0  260.4 128.9   0.9 0.075  44.066
  2013 SD106  37.744  50.768    6.3   20200531  195.3  174.7   4.9  21.9 0.147  44.256
  2013 SD101  42.353  44.225    7.3   20190427   32.9  299.2  44.6   1.6 0.022  43.289
  2013 SC101  40.780  44.429    7.7   20190427  142.2  131.1 101.6   2.2 0.043  42.605
  2013 SB101  38.613  48.335    8.2   20180323  342.6  287.8 111.5   2.1 0.112  43.474
  2013 RX124  29.947  49.953    8.2   20200531   33.7  233.7  20.6  29.5 0.250  39.950
  2013 RX108  42.787  47.913    6.4   20200531  287.3   29.8  71.7   4.9 0.057  45.350
  2013 RW128  37.646  55.262    6.88  20131027  311.8  128.3 291.0   5.6 0.190  46.454
  2013 RV124  40.193  49.872    5.9   20200531   86.6  187.9  51.7  43.3 0.107  45.032
  2013 RU124  36.188  59.990    6.9   20200531  312.5  293.0 188.2  31.6 0.247  48.089
  2013 RT128  35.730  44.631    7.37  20161106  115.4  212.2  32.7  24.2 0.111  40.180
  2013 RT109  35.928  55.934    7.42  20210705    8.8   43.4 293.4  17.2 0.218  45.931
  2013 RS109  39.378  50.383    7.0   20200531   54.2  307.3 353.5   4.8 0.123  44.881
  2013 RR124  38.970  44.582    7.5   20200531   42.6  222.7 100.9  45.3 0.067  41.776
  2013 RR109  45.077  51.371    6.7   20201217   26.1  101.5 225.7   4.2 0.065  48.224
  2013 RQ124  38.989  55.122    7.0   20200531   81.7   63.8 179.9  21.6 0.171  47.056
  2013 RP98   37.441  49.034    7.1   20200531  317.9  175.1 216.3  13.3 0.134  43.237
  2013 RP124  36.841  54.532    7.0   20200531    8.6  345.6  28.6  32.2 0.194  45.686
  2013 RP109  40.079  49.602    6.8   20200531    0.7  267.7 105.5   2.4 0.106  44.841
  2013 RO109  42.507  45.855    6.8   20200531  355.3  322.6  52.2   1.5 0.038  44.181
  2013 RN124  38.350  52.913    6.8   20201217   79.4   80.1 184.4  15.2 0.160  45.632
  2013 RN109  35.958  49.307    7.5   20200531  345.8   16.6  20.9  32.3 0.157  42.632
  2013 RM109  39.693  62.742    6.4   20200531  326.3  126.9 260.9  14.3 0.225  51.218
  2013 RL109  32.169  48.775    7.7   20200531   59.3   71.0 193.6  14.2 0.205  40.472
  2013 RK124  32.141  47.107    7.4   20200531   66.4  208.9  92.4   7.1 0.189  39.624
  2013 RJ124  41.302  46.726    6.3   20201217  108.5  159.7 111.0   4.0 0.062  44.014
  2013 RJ109  37.852  49.276    6.8   20201217  297.8  250.9 182.5  20.3 0.131  43.564
  2013 RH124  40.524  48.109    6.5   20200531  206.7    5.6 180.0  35.8 0.086  44.316
  2013 RF124  41.944  45.175    6.4   20200531  143.2  180.9  44.3   4.1 0.037  43.559
  2013 RF109  40.130  46.033    6.5   20201217  346.7  240.4 144.7   9.7 0.069  43.081
  2013 RE124  39.980 206.348    7.1   20200531    3.9  159.9 175.6  31.6 0.675 123.164
  2013 RE109  37.002  50.585    6.3   20200531   79.9  166.5 112.7   5.4 0.155  43.793
  2013 RD98   30.072  48.660    7.5   20190427  130.6  104.9 144.8  19.5 0.236  39.366
  2013 RD124  38.835  47.642    6.9   20200531   43.1   56.6 221.2  15.4 0.102  43.238
  2013 RC109  28.384  50.753    8.3   20201217   24.5  318.7  32.8  43.5 0.283  39.569
  2013 RB98   31.379  52.861    6.5   20200531  292.6  350.8 146.9  21.9 0.255  42.120
  2013 RB109  35.914  44.711    7.6   20200531  340.4  222.1 175.8  23.1 0.109  40.312
  2013 RA109  45.981 936.707    6.15  20201217    0.4  262.8 104.7  12.4 0.906 491.344
  2013 QR99   39.316  43.374    7.38  20210705   11.0  272.9  51.0  32.4 0.049  41.345
  2013 PX74   33.953  45.642    5.8   20201217  179.0  127.7  43.1   7.8 0.147  39.798
  2013 PS76   37.295  49.492    7.5   20190427  251.0  206.2 309.4   2.6 0.141  43.393
  2013 PE84   39.199  52.516    6.7   20200531   33.3  220.4  87.2   8.9 0.145  45.857
  2013 NM24   37.878  52.424    6.2   20190427  286.6   83.1 335.3  30.7 0.161  45.151
  2013 NL24   24.615  55.238    8.3   20190427   18.6  290.0   2.0   4.7 0.383  39.926
  2013 NK24   35.662  48.286    6.8   20200531   16.6  330.9 320.1  26.7 0.150  41.974
  2013 MR18   26.041  52.966    7.91  20150605  333.8  116.0 168.2  31.1 0.341  39.504
  2013 LY35   40.441  45.517    6.0   20180323  309.7   11.9 294.7   8.7 0.059  42.979
  2013 JZ64   30.256  49.394    9.1   20190427    1.2  130.6 117.2  10.1 0.240  39.825
  2013 JY64   40.671  45.554    8.5   20130508    0.0  157.3 168.2   7.8 0.057  43.112
  2013 JX67   40.579  53.006    6.7   20190427   38.4   93.1 104.6  10.5 0.133  46.792
  2013 JW65   32.357  64.105    6.9   20190427   24.0  273.1 293.0   5.7 0.329  48.231
  2013 JW63   41.118  50.819    5.0   20200531  298.4   11.7 309.6   7.7 0.106  45.969
  2013 JV63   36.801  56.744    6.5   20190427   70.2  160.9 350.6   8.2 0.213  46.772
  2013 JU64   37.359  43.611    8.7   20190427    1.2  169.2  74.8  26.5 0.077  40.485
  2013 JT65   37.635  56.382    8.0   20190427   57.4    0.8 170.3   8.6 0.199  47.008
  2013 JT64   34.511  50.310    8.8   20130508  320.3  179.5 114.3   9.5 0.186  42.411
  2013 JS64   40.478  45.271    8.5   20190427  346.4   69.1 192.0   9.6 0.056  42.875
  2013 JR65   37.487  55.824    7.9   20190427  337.7  183.2  98.3  11.7 0.197  46.656
  2013 JQ65   39.029  50.217    8.2   20190427   48.0   55.8 131.5   8.4 0.125  44.623
  2013 JM65   41.569  52.626    7.1   20190427  208.3  306.5  92.2  11.2 0.117  47.098
  2013 JH65   28.031  51.344    9.4   20190427  347.9  117.2 160.6   7.6 0.294  39.688
  2013 JG65   29.557  49.994    9.0   20190427  355.5  174.5  85.3  15.9 0.257  39.775
  2013 JF65   32.472  47.045    9.2   20190427   12.5  120.1 112.7   8.3 0.183  39.758
  2013 JE65   28.531  50.862    9.3   20190427   41.6   67.5 113.9   8.0 0.281  39.696
  2013 JD65   35.689  43.717    8.2   20190427    1.2   49.2 198.0  13.0 0.101  39.703
  2013 JC65   27.827  51.722    9.3   20190427   19.3  128.2  87.2  16.4 0.300  39.774
  2013 JB65   31.974  47.542    8.4   20190427    6.7  166.9  72.5  24.8 0.196  39.758
  2013 JA65   33.673  46.069    9.0   20190427   17.8   47.3 177.1  10.2 0.155  39.871
  2013 HZ156  36.521  45.930    7.1   20190427   36.7   28.3 159.2  20.3 0.114  41.226
  2013 HW156  30.100  49.636    7.4   20190427   44.3   36.5 126.1   9.9 0.245  39.868
  2013 HU163  41.764  45.281    7.40  20210705   85.9  316.2 181.2   1.9 0.040  43.522
  2013 HS156  37.590  54.556    8.5   20190427  344.2  209.1  41.5   8.2 0.184  46.073
  2013 HR156  37.196  54.909    7.9   20190427   27.8  332.2 214.2  20.4 0.192  46.052
  2013 GZ137  39.712  43.674    7.7   20190427   72.4  295.7 212.1  21.1 0.048  41.693
  2013 GY137  40.315  49.865    7.6   20200531  335.2  214.0  39.9   5.3 0.106  45.090
  2013 GX137  40.843  46.312    7.4   20190427  300.5  236.4  51.1   4.1 0.063  43.577
  2013 GX136  35.923  60.998    8.2   20190427  348.4  181.1  63.5   1.1 0.259  48.461
  2013 GU137  41.487  48.850    7.6   20190427  340.7  212.0  35.7   5.0 0.082  45.169
  2013 GS137  39.503  48.867    7.8   20190427    4.9  122.3  95.9   2.6 0.106  44.185
  2013 GR137  40.813  45.012    8.2   20190427  308.4  228.3  51.4   4.2 0.049  42.912
  2013 GQ136  40.799  57.313    6.5   20180323  236.7  155.4 203.3   2.0 0.168  49.056
  2013 GP137  42.887  45.079    7.4   20190427  257.1  185.0 141.5   1.7 0.025  43.983
  2013 GO137  37.810  45.514    7.3   20190427  267.2  287.3  35.4  29.2 0.092  41.662
  2013 GO136  36.489  41.608    8.2   20180323   30.6  152.8  39.1  24.2 0.066  39.049
  2013 GN158  31.413  47.267    8.22  20210705   79.2  281.5 205.4  10.8 0.202  39.340
  2013 GM158  42.749  44.334    7.95  20210705  238.7  263.6  81.6   2.7 0.018  43.541
  2013 GM137  40.981  47.507    7.3   20200531   76.0  105.4  32.5  22.5 0.074  44.244
  2013 GL137  31.444  47.760    8.5   20190427  327.7  234.2  44.5  10.4 0.206  39.602
  2013 GJ137  29.013  50.723    8.5   20180323  333.4  230.0  42.5  16.8 0.272  39.868
  2013 GH137  30.489  49.103    8.5   20180323   23.1  153.6  35.7  13.4 0.234  39.796
  2013 GG138  46.508  48.996    6.6   20190427  244.2  128.0 215.2  24.6 0.026  47.752
  2013 GG137  34.126  45.059    8.8   20190427   40.2   76.4  96.1   2.4 0.138  39.593
  2013 GF138  43.608  45.056    7.3   20190427   81.7  326.8 175.4   0.5 0.016  44.332
  2013 GF137  33.549  46.040    8.1   20190427   66.6  104.0  35.8  14.7 0.157  39.794
  2013 GE138  42.370  46.493    7.7   20190427  130.7   59.4  31.6   3.1 0.046  44.432
  2013 GE137  29.339  49.890    8.9   20190427   34.9  138.1  31.4   3.9 0.259  39.614
  2013 GD138  38.988  49.526    8.1   20190427   16.5  148.6  57.0   5.4 0.119  44.257
  2013 GC138  40.993  45.354    7.3   20190427  259.7  247.1  83.4   3.0 0.050  43.174
  2013 GC137  42.494  44.499    8.0   20190427  115.7   64.9  40.7   2.3 0.023  43.497
  2013 GB138  41.259  45.223    7.3   20190427  222.3  183.0 182.5   2.8 0.046  43.241
  2013 GA137  35.365  49.664    7.9   20130418  102.8    3.6  89.3   2.7 0.168  42.515
  2013 FT28   43.408 551.863    7.2   20201217  357.3   40.8 217.7  17.4 0.854 297.636
  2013 FQ28   45.804  80.079    6.0   20190427   92.2  229.5 214.9  25.7 0.272  62.942
  2013 FO28   33.300  49.696    6.7   20130329  290.7   45.4 244.6   9.4 0.198  41.498
  2013 FH28   37.001  49.339    6.20  20201217  300.1  296.6 323.0  13.1 0.143  43.170
  2013 FD28   32.637  46.943    6.7   20190427   96.4  202.0 251.3   6.8 0.180  39.790
  2013 FA28   42.323  46.236    6.2   20200531  255.8   16.6 301.8   1.5 0.044  44.280
  2013 EM149  42.741  48.499    6.7   20180323   29.6   20.0 169.2   2.6 0.063  45.620
  2013 EJ154  39.105  49.084    5.9   20190427  153.6   94.6 290.5   9.8 0.113  44.094
  2013 CZ242  34.331  55.065    6.28  20210705  305.8  120.3 128.1  33.9 0.232  44.698
  2013 CD223  30.451  48.251    5.8   20190427  181.1  259.9  73.7   5.3 0.226  39.351
  2012 YO9    36.282  50.612    7.4   20190427  302.5    4.1 118.4  15.4 0.165  43.447
  2012 YG12   30.966  47.576    6.88  20201217  320.8   30.5 114.4  31.0 0.211  39.271
  2012 YF12   37.306  49.328    6.1   20190427  294.2   15.1 153.5  28.2 0.139  43.317
  2012 XW159  31.209  47.451    7.39  20201217   18.8  273.3 146.4  21.0 0.206  39.330
  2012 XR157  36.990  58.086    6.4   20201217  323.0  276.5 223.6  30.0 0.222  47.538
  2012 WG37   32.195  65.510    6.6   20200531  295.5   41.6 106.8  14.3 0.341  48.853
  2012 WF37   27.977  50.707    8.25  20201217  340.6  274.8 173.5  19.0 0.289  39.342
  2012 WE37   35.920  59.341    7.7   20200531    8.7  330.4  59.8  25.7 0.246  47.630
  2012 WD37   35.486  44.410    6.9   20201217   26.4   16.1  83.8  21.2 0.112  39.948
  2012 VR128  35.401  47.420    4.7   20201217  203.4  276.5 283.4  18.5 0.145  41.410
  2012 VP113  80.389 436.143    4.0   20190427    3.6  293.5  90.7  24.1 0.689 258.266
  2012 VB116  39.371  54.296    5.2   20201217  273.8    0.9 193.5  23.2 0.159  46.834
  2012 UU177  42.264  45.318    8.4   20121020  184.5  286.7 283.2  16.2 0.035  43.791
  2012 UT177  41.117  53.555    7.6   20190427  152.9  282.2 320.4  16.4 0.131  47.336
  2012 UP177  38.406  47.008    8.1   20190427   54.8   57.1 280.0  16.6 0.101  42.707
  2012 UO177  39.831  43.031    8.3   20190427  134.0  334.7 289.8  16.5 0.039  41.431
  2012 UN177  36.330  49.619    7.5   20190427  356.2   70.3 341.2  20.1 0.155  42.975
  2012 UM177  40.883  45.943    8.6   20190427   53.6   53.4 287.6  16.2 0.058  43.413
  2012 UH177  31.694  46.921    7.9   20190427  148.3  346.4 255.0  23.8 0.194  39.308
  2012 UG177  30.455  47.870    9.6   20190427    9.0  129.9 261.8  21.9 0.222  39.162
  2012 UE185  35.500  47.606    6.5   20201217   34.4  242.7 202.3  20.5 0.146  41.553
  2012 TF359  38.888  45.191    6.26  20151101  216.5  101.6  94.0  24.7 0.075  42.039
  2012 TF324  38.623  48.146    6.6   20200531  344.9   91.5 318.3   7.9 0.110  43.384
  2012 TE324  40.695  51.620    6.61  20201217  316.1  302.0 151.9   5.5 0.118  46.157
  2012 TD324  33.886  45.121    7.0   20200531   58.5  191.5 114.5   9.6 0.142  39.504
  2012 TC324  33.928  50.784    6.6   20201217    7.0  258.6 131.7   9.6 0.199  42.356
  2012 SB67   40.419  53.578    6.4   20190427    9.8  150.1 214.6  18.0 0.140  46.998
  2012 JD68   27.950  51.193    8.2   20210705  358.1   75.4 185.2  29.1 0.294  39.571
  2012 HE85   40.154  49.635    8.9   20190427   12.3   37.7 235.0   3.0 0.106  44.895
  2012 FN87   29.352  49.816    7.8   20200531  353.9  161.3  74.1  20.6 0.258  39.584
  2012 FH84   42.313  70.048    7.2   20190427  148.2    6.1  21.3   3.6 0.247  56.180
  2012 DZ98   41.729  44.087    6.5   20190427  282.5  206.5  67.0   2.8 0.027  42.908
  2012 DQ106  36.530  51.418    7.3   20190427   17.5  252.5 274.0   1.1 0.169  43.974
  2012 BY154  35.107  49.588    6.9   20190427  341.5  192.9   3.7   7.1 0.171  42.348
  2012 BV154  37.663  56.181    6.9   20190427   13.2  339.0 176.7  12.2 0.197  46.922
  2011 UZ412  31.574  41.008    9.3   20190427    9.2   26.5   9.8   6.8 0.130  36.291
  2011 UZ411  42.824  47.959    7.8   20190427   90.1  349.1 315.0   1.2 0.057  45.392
  2011 UZ410  34.471  44.562    8.3   20200531   82.5    8.4 298.2   3.8 0.128  39.517
  2011 UY412  41.694  44.421    8.9   20111026  358.6   18.9  16.0   7.9 0.032  43.058
  2011 UY411  41.364  46.737    7.8   20190427  301.9  156.4 309.2   1.9 0.061  44.050
  2011 UY410  33.898  44.433    9.2   20190427   25.6    1.5  12.4   8.6 0.134  39.166
  2011 UX412  41.019  47.845    8.1   20111026  224.4  315.7 216.8  29.8 0.077  44.432
  2011 UX411  38.115  46.469    8.5   20190427   56.1  313.4  24.2   7.2 0.099  42.292
  2011 UX410  26.540  52.142    8.3   20201217  315.7  263.4 223.9  17.5 0.325  39.341
  2011 UW411  36.541  50.762    8.4   20190427  306.0   95.6  18.5   4.5 0.163  43.651
  2011 UW410  30.889  48.450    8.3   20201217   77.3  285.8  17.9  10.7 0.221  39.669
  2011 UV412  33.756  63.551    8.0   20190427   77.2   64.1 219.3  11.6 0.306  48.653
  2011 UV411  40.328  46.100    8.2   20190427   56.2  319.7  20.2   4.4 0.067  43.214
  2011 UV410  29.146  49.429    7.9   20190427   27.2   29.4 332.0   4.3 0.258  39.287
  2011 UU411  42.720  45.051    7.9   20200531  313.8   95.0 356.8   1.7 0.027  43.886
  2011 UU410  28.946  49.301    9.8   20190427    8.0   14.9  19.3  12.6 0.260  39.123
  2011 UT412  39.103  56.810    7.8   20190427   75.9   78.8 224.3  17.9 0.185  47.957
  2011 UT410  32.555  46.446    5.8   20201217  295.0  108.8  19.8  13.5 0.176  39.500
  2011 US412  40.267  55.297    7.7   20200531  297.2  116.6   5.0   2.6 0.157  47.782
  2011 US410  29.286  49.420    8.5   20180323   61.5  289.5  20.6  11.9 0.256  39.353
  2011 UR410  28.832  49.599    9.6   20190427  343.9   50.4  27.1  17.3 0.265  39.216
  2011 UQ410  28.929  49.608    9.5   20190427   38.7  334.6  10.8   3.2 0.263  39.269
  2011 UP410  32.672  46.188    8.4   20190427  350.8  179.1 241.7   2.7 0.171  39.430
  2011 UO411  33.579  51.024    8.7   20201217    0.5   98.0 309.9   5.3 0.206  42.301
  2011 UN411  33.407  50.919    9.2   20190427   13.1   60.4 326.3   3.2 0.208  42.163
  2011 UM412  39.289  51.169    8.5   20190427   39.1  122.3 231.7  10.8 0.131  45.229
  2011 UM411  36.110  48.382    7.3   20201217  193.4  198.5  11.4   9.4 0.145  42.246
  2011 UL412  39.308  46.728    7.7   20200531   93.0   60.1 239.4  10.4 0.086  43.018
  2011 UL411  39.168  44.985    8.7   20190427   10.6   80.6 308.3   2.0 0.069  42.076
  2011 UK413  37.598  45.084    6.5   20190427   93.8   82.9 256.5  13.7 0.091  41.341
  2011 UJ412  40.633  43.158    8.1   20190427  222.2  155.3  27.0  29.8 0.030  41.896
  2011 UJ411  37.276  47.344    8.4   20201217  358.0   28.2  21.6   5.1 0.119  42.310
  2011 UH412  37.613  47.240    8.2   20190427  299.2   95.7  21.5  15.1 0.113  42.426
  2011 UH411  35.139  56.760    8.6   20190427  355.7  197.8 214.1  27.1 0.235  45.950
  2011 UG412  39.096  54.034    7.7   20201217   59.1   24.9 303.6   2.5 0.160  46.565
  2011 UG411  40.842  54.072    8.6   20180323   36.6  112.6 238.8  10.7 0.139  47.457
  2011 UF412  44.197  45.622    8.2   20190427  163.8  283.9 313.7   2.1 0.016  44.909
  2011 UE412  38.374  48.383    6.7   20190427  173.5    7.3 218.1  22.9 0.115  43.379
  2011 UD412  42.956  47.423    6.9   20180323  301.5  104.5 358.4   5.5 0.049  45.190
  2011 UD411  27.969  50.343    7.09  20201217  287.8  132.0  19.0  15.7 0.286  39.156
  2011 UC412  40.288  46.221    7.8   20190427   29.8   30.4 337.3   3.1 0.069  43.255
  2011 UB412  40.619  46.154    7.9   20190427  129.9  248.4  14.5  15.3 0.064  43.386
  2011 UB411  37.751  41.390    8.0   20200531   65.3  320.1  13.3  14.9 0.046  39.571
  2011 UA412  39.410  52.730    8.7   20190427    1.4  146.1 252.4   3.0 0.145  46.070
  2011 UA411  29.620  48.685    9.3   20200531    4.4  166.9 237.9   8.7 0.243  39.152
  2011 SW281  42.311  51.183    6.5   20200531  332.6  300.5 111.0   4.6 0.095  46.747
  2011 OC61   43.074  47.047    6.4   20190427   69.7  171.3  79.9   3.4 0.044  45.060
  2011 LJ29   41.065  47.803    5.6   20190427   97.4  139.8   8.9   0.2 0.076  44.434
  2011 JY31   41.617  47.075    8.8   20190427  317.6  103.2 231.2   2.6 0.062  44.346
  2011 JX31   40.371  50.214    8.2   20190427  110.9   24.0 139.1   3.3 0.109  45.292
  2011 JW31   41.351  50.581    9.3   20190427  322.8  123.1 208.8   1.9 0.100  45.966
  2011 JA32   40.551  53.444    9.8   20190427  319.8  103.3 235.7   3.2 0.137  46.997
  2011 HZ102  42.979  44.087    9.2   20190427   46.2   84.9 154.6   2.4 0.013  43.533
  2011 HN104  27.910  51.711    8.0   20190427   21.5   54.7 161.4  17.5 0.299  39.810
  2011 HL103  35.172  49.517    7.9   20110519  324.7  220.9 103.9  14.5 0.169  42.345
  2011 HJ103  39.395  54.586    7.5   20190427  341.0  188.4 126.4   5.3 0.162  46.990
  2011 HF103  41.133  45.546    8.5   20190427   82.9   45.1 152.3   3.1 0.051  43.340
  2011 HE103  40.733  47.428    9.5   20190427  166.9  216.1 260.4   6.8 0.076  44.081
  2011 EZ90   38.238  43.993    6.6   20190427    4.1   74.5  87.1  27.5 0.070  41.116
  2011 CY119  39.552  86.478    6.7   20190427  351.1   17.0 178.2  21.8 0.372  63.015
  2011 CX119  36.116  47.638    6.4   20180323  121.6   67.4 323.8  27.4 0.138  41.877
  2011 BS163  41.140  45.831    6.43  20201217  134.8  206.0 168.2   4.6 0.054  43.486
  2011 BO170  37.462  54.894    6.92  20201217    6.8  210.1 296.1  14.9 0.189  46.178
  2010 WM75   42.053  58.203    6.1   20190427  329.4  266.1 223.3  22.6 0.161  50.128
  2010 VX224  31.573  47.608    6.4   20200531  291.1    2.6 152.8  15.5 0.203  39.591
  2010 VR11   35.390  47.147    5.7   20180323  323.1   36.4  86.7  31.0 0.142  41.269
  2010 VQ11   38.855  51.062    5.6   20180323   38.1  213.8 174.8  13.3 0.136  44.959
  2010 VD253  38.334  46.998    6.2   20200531  155.6   58.2 205.2  24.0 0.102  42.666
